distance_group,HousePrice
0.73,4448.3125
0.73,4448.3125
0.73,4448.3125
29.48,2442.7495117
2.64,2414.6264648
1.99,2379.737793
1.99,2379.737793
0.58,2666.670166
1.68,4440.9829102
1.68,4440.9829102
2.43,4149.8671875
2.43,4149.8671875
1.75,3219.0720215
1.53,5019.5996094
1.53,5019.5996094
0.39,5887.9584961
2.86,5516.5795898
1.44,3856.4299316
1.44,3856.4299316
0.69,4437.7402344
0.16,7021.5336914
0.16,7021.5336914
0.16,7021.5336914
0.16,7021.5336914
0.16,7021.5336914
0.16,7021.5336914
0.16,7021.5336914
2.73,2331.1022949
2.11,3956.2231445
2.11,3956.2231445
1.24,4576.8681641
1.24,4576.8681641
1.24,4576.8681641
1.24,4576.8681641
0.43,5100.0839844
0.43,5100.0839844
0.43,5100.0839844
0.43,5100.0839844
0.43,5100.0839844
0.43,5100.0839844
2.32,5776.4589844
2.32,5776.4589844
2.32,5776.4589844
28.17,2126.3876953
28.17,2126.3876953
1.21,4510.5917969
1.21,4510.5917969
1.21,4510.5917969
1.21,4510.5917969
1.21,4510.5917969
1.06,4435.1762695
1.06,4435.1762695
1.33,5612.9614258
1.33,5612.9614258
1.33,5612.9614258
1.33,5612.9614258
1.33,5612.9614258
1.33,5612.9614258
1.33,5612.9614258
1.33,5612.9614258
1.85,1857.4901123
0.61,4436.3364258
0.61,4436.3364258
0.61,4436.3364258
0.5,4150.0732422
0.5,4150.0732422
1.41,3512.4956055
1.41,3512.4956055
1.41,3512.4956055
1.41,3512.4956055
1.41,3512.4956055
1.41,3512.4956055
3.55,1607.2805176
0.75,2431.3339844
0.75,2431.3339844
0.75,2431.3339844
1.19,2089.6391602
1.19,2089.6391602
1.17,4132.9106445
1.13,4447.3354492
1.13,4447.3354492
1.13,4447.3354492
1.13,4447.3354492
1.13,4447.3354492
2.43,4273.7368164
2.43,4273.7368164
1.88,2599.3208008
1.88,2599.3208008
69.0,2389.1818848
1.41,4054.0244141
1.41,4054.0244141
0.08,4075.2617188
0.08,4075.2617188
0.08,4075.2617188
0.08,4075.2617188
0.08,4075.2617188
0.08,4075.2617188
0.08,4075.2617188
0.08,4075.2617188
6.46,2175.1276855
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.83,5973.7011719
0.01,4010.7866211
0.01,4010.7866211
0.01,4010.7866211
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
0.56,6468.2973633
1.25,4871.3608398
1.25,4871.3608398
0.35,4134.6293945
0.35,4134.6293945
0.35,4134.6293945
0.35,4134.6293945
0.35,4134.6293945
2.2,6953.7285156
2.2,6953.7285156
149.72,2792.9182129
149.72,2792.9182129
2.39,2657.1018066
0.14,4366.2236328
0.14,4366.2236328
0.14,4366.2236328
0.14,4366.2236328
4.8,5394.0727539
4.8,5394.0727539
10.8,5113.6152344
0.59,2262.4770508
0.59,2262.4770508
0.59,2262.4770508
1.08,4524.9555664
1.08,4524.9555664
1.08,4524.9555664
1.61,4995.7241211
1.61,4995.7241211
1.61,4995.7241211
1.61,4995.7241211
1.61,4995.7241211
1.61,4995.7241211
1.61,4995.7241211
2.64,4980.2016602
0.71,4894.9301758
0.27,4434.5546875
0.27,4434.5546875
0.27,4434.5546875
2.23,4899.5546875
2.23,4899.5546875
2.23,4899.5546875
2.23,4899.5546875
2.23,4899.5546875
0.95,4352.5253906
0.95,4352.5253906
1.69,3832.4233398
1.69,3832.4233398
1.67,3376.0849609
4.8,5408.1015625
2.22,3695.8371582
0.58,3090.0354004
38.17,2573.4973145
2.57,2807.1125488
1.14,3030.2077637
1.14,3030.2077637
2.26,4798.8681641
2.26,4798.8681641
2.26,4798.8681641
38.31,2570.2368164
5.17,2394.8920898
77.63,2262.907959
2.63,2591.0981445
0.66,5674.1953125
0.66,5674.1953125
0.66,5674.1953125
0.66,5674.1953125
4.95,3073.7133789
1.2,1693.9803467
1.2,1693.9803467
1.2,1693.9803467
0.99,4940.5297852
0.59,4206.7119141
0.36,3574.7192383
0.36,3574.7192383
5.77,2971.0935059
5.77,2971.0935059
0.84,4418.5390625
0.84,4418.5390625
0.84,4418.5390625
1.44,3574.2521973
0.34,4970.6474609
0.34,4970.6474609
0.34,4970.6474609
0.34,4970.6474609
2.26,4705.2109375
1.36,4153.0322266
0.25,3519.8896484
2.32,3557.8356934
2.47,3320.7587891
34.26,2871.5930176
34.26,2871.5930176
3.42,2421.9787598
3.42,2421.9787598
3.42,2421.9787598
3.24,2312.6887207
149.66,2725.6398926
2.19,2712.3308105
2.19,2712.3308105
0.97,2347.0114746
2.8,2371.5100098
2.8,2371.5100098
2.8,2371.5100098
17.23,3219.1367188
28.87,2534.8186035
28.87,2534.8186035
28.87,2534.8186035
1.15,5240.5732422
1.15,5240.5732422
1.15,5240.5732422
0.32,1780.1169434
0.32,1780.1169434
0.32,1780.1169434
0.32,1780.1169434
0.32,1780.1169434
1.62,4202.8256836
1.11,4103.1420898
1.11,4103.1420898
1.11,4103.1420898
69.18,2386.9262695
1.41,3706.864502
1.41,3706.864502
15.94,2669.7922363
2.75,5111.7416992
0.68,5030.9892578
0.68,5030.9892578
45.38,2595.6901855
3.18,3900.6906738
3.18,3900.6906738
1.69,7105.6645508
1.69,7105.6645508
1.69,7105.6645508
1.69,7105.6645508
0.36,3951.5358887
0.93,3355.4624023
0.93,3355.4624023
0.93,3355.4624023
0.93,3355.4624023
3.74,2949.9482422
1.23,1779.513916
1.24,2048.2775879
1.24,2048.2775879
2.15,1887.5115967
2.15,1887.5115967
2.15,1887.5115967
1.85,4197.5830078
1.85,4197.5830078
1.85,4197.5830078
0.86,4644.5249023
1.01,4554.2407227
1.01,4554.2407227
1.5,2381.0415039
1.45,2754.6350098
22.91,1915.5140381
3.55,4373.4838867
3.55,4373.4838867
3.55,4373.4838867
3.55,4373.4838867
1.69,3794.8413086
2.13,4113.6616211
2.13,4113.6616211
2.13,4113.6616211
0.7,2615.5883789
0.95,4569.9296875
0.95,4569.9296875
0.95,4569.9296875
0.95,4569.9296875
0.95,4569.9296875
0.95,4569.9296875
0.95,4569.9296875
1.13,5021.6308594
1.13,5021.6308594
1.13,5021.6308594
1.13,5021.6308594
1.13,5021.6308594
163.47,2668.6784668
30.88,3156.2626953
2.14,2514.0705566
37.66,2709.3322754
0.94,2067.407959
0.94,2067.407959
0.94,2067.407959
1.53,2302.8999023
1.53,2302.8999023
2.86,4901.6166992
2.86,4901.6166992
2.86,4901.6166992
2.86,4901.6166992
2.86,4901.6166992
2.86,4901.6166992
2.12,1791.1220703
1.65,7250.4433594
1.65,7250.4433594
1.65,7250.4433594
1.65,7250.4433594
1.65,7250.4433594
2.07,4294.2514648
2.07,4294.2514648
2.07,4294.2514648
67.99,2356.0598145
40.63,2080.6884766
40.63,2080.6884766
40.63,2080.6884766
40.63,2080.6884766
2.49,3170.480957
0.19,4302.4682617
0.19,4302.4682617
0.19,4302.4682617
0.19,4302.4682617
0.19,4302.4682617
1.63,6338.6655273
1.63,6338.6655273
1.63,6338.6655273
2.25,1860.4829102
2.25,1860.4829102
0.85,1966.2479248
0.85,1966.2479248
0.85,1966.2479248
0.85,1966.2479248
0.96,4152.581543
0.96,4152.581543
0.24,4866.0966797
0.24,4866.0966797
0.24,4866.0966797
1.37,2510.4350586
2.82,2533.5986328
2.82,2533.5986328
2.82,2533.5986328
2.45,5006.9345703
2.45,5006.9345703
0.97,4145.7573242
0.97,4145.7573242
0.97,4145.7573242
0.97,4145.7573242
0.97,4145.7573242
0.9,3345.2243652
0.9,3345.2243652
2.87,4765.9291992
1.22,4325.5991211
1.22,4325.5991211
1.22,4325.5991211
1.22,4325.5991211
1.22,3935.4267578
10.24,2307.130127
10.24,2307.130127
2.14,2967.4318848
1.11,4585.2763672
0.76,3484.9274902
1.45,3293.4414062
1.45,3293.4414062
70.32,2529.5488281
2.63,2506.5444336
1.85,4879.6054688
0.62,2282.7277832
0.45,4722.0341797
0.45,4722.0341797
0.45,4722.0341797
0.55,4278.6616211
0.55,4278.6616211
0.55,4278.6616211
0.55,4278.6616211
0.82,4605.0849609
1.09,4931.8110352
1.57,4857.3901367
1.57,4857.3901367
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
0.39,6363.4458008
1.47,5206.2607422
1.47,5206.2607422
1.47,5206.2607422
1.47,5206.2607422
1.47,5206.2607422
1.47,5206.2607422
1.25,4529.6171875
1.25,4529.6171875
1.25,4529.6171875
1.25,4388.7387695
28.72,1989.3419189
13.75,2590.7055664
13.75,2590.7055664
13.75,2590.7055664
0.8,5178.3393555
0.8,5178.3393555
0.8,5178.3393555
0.8,5178.3393555
2.01,3037.4616699
2.11,4516.753418
2.11,4516.753418
0.26,4294.800293
0.26,4294.800293
18.54,2129.0668945
18.54,2129.0668945
0.85,2939.9060059
0.85,2939.9060059
0.95,4247.7421875
0.95,4247.7421875
5.77,2961.6430664
5.77,2961.6430664
5.77,2961.6430664
5.77,2961.6430664
0.83,4377.0620117
0.83,4377.0620117
29.97,2531.0690918
2.07,5669.652832
1.38,4271.9140625
1.38,4271.9140625
0.85,5497.8334961
0.85,5497.8334961
0.85,5497.8334961
0.85,5497.8334961
0.85,5497.8334961
0.85,5497.8334961
0.85,5497.8334961
0.85,5497.8334961
1.7,4358.2524414
1.7,4358.2524414
1.7,4358.2524414
0.79,5023.6303711
0.79,5023.6303711
0.97,4377.1103516
1.85,4488.6884766
1.85,4488.6884766
1.85,4488.6884766
37.63,2484.092041
0.6,2883.6225586
1.03,3051.0437012
1.48,5432.0029297
1.48,5432.0029297
1.48,5432.0029297
1.48,5432.0029297
1.48,5432.0029297
1.48,5432.0029297
1.48,5432.0029297
1.48,5432.0029297
1.48,5432.0029297
1.72,5353.3652344
0.84,2363.5690918
1.52,4988.7294922
1.52,4988.7294922
1.52,4988.7294922
1.39,2659.6867676
1.28,4124.7177734
1.28,4124.7177734
20.06,5997.4350586
1.21,3985.0366211
1.21,3985.0366211
38.26,3105.0012207
68.81,2309.4550781
1.82,4356.7470703
1.82,4356.7470703
1.82,4356.7470703
1.38,2563.3706055
0.96,3876.6962891
0.96,3876.6962891
0.73,4305.4755859
0.73,4305.4755859
0.73,4305.4755859
0.73,4305.4755859
1.62,4139.543457
1.62,4139.543457
1.62,4139.543457
0.79,4396.2036133
0.79,4396.2036133
0.79,4396.2036133
0.79,4396.2036133
0.79,4396.2036133
68.64,2295.9455566
1.24,2040.8596191
1.33,2130.1999512
1.33,2130.1999512
1.33,2130.1999512
0.92,1777.2492676
0.92,1777.2492676
0.92,1777.2492676
0.92,1777.2492676
0.92,1777.2492676
0.92,1777.2492676
0.92,1777.2492676
0.92,1777.2492676
0.92,1777.2492676
0.94,2053.2956543
1.52,1680.5306396
1.52,1680.5306396
1.82,1882.0136719
1.82,1882.0136719
1.82,1882.0136719
1.82,1882.0136719
1.82,1882.0136719
1.82,1882.0136719
1.82,1882.0136719
1.82,1882.0136719
0.24,2033.4038086
0.22,3891.7624512
0.22,3891.7624512
0.22,3891.7624512
0.22,3891.7624512
0.92,4174.015625
0.92,4174.015625
1.41,4293.7729492
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.11,5425.2148438
1.91,4077.4848633
145.52,2595.7358398
1.23,1894.6010742
0.69,3810.6975098
3.66,2826.6682129
30.25,2531.0480957
30.25,2531.0480957
30.25,2531.0480957
30.25,2531.0480957
0.04,2072.5024414
0.04,2072.5024414
0.04,2072.5024414
0.04,2072.5024414
1.21,4179.3505859
28.4,2507.4414062
28.4,2507.4414062
28.4,2507.4414062
28.4,2507.4414062
1.84,3335.7001953
5.46,2959.6374512
0.93,3269.4243164
0.93,3269.4243164
0.87,3512.7463379
0.87,3512.7463379
0.87,3512.7463379
0.87,3512.7463379
1.18,4825.4638672
10.8,5114.4130859
0.04,5988.7587891
0.04,5988.7587891
0.04,5988.7587891
1.08,4503.6518555
0.6,1728.0202637
0.6,1728.0202637
0.6,1728.0202637
2.15,1950.5141602
2.15,1950.5141602
2.15,1950.5141602
2.15,1950.5141602
2.15,1950.5141602
0.86,2140.4335938
0.63,1923.5982666
0.63,1923.5982666
0.63,1923.5982666
33.03,2620.371582
0.5,2395.3693848
0.5,2395.3693848
1.16,2101.7431641
2.88,2387.6813965
2.88,2387.6813965
1.64,3654.9638672
38.46,2572.7412109
0.91,4836.3862305
0.91,4836.3862305
1.11,4028.1245117
1.11,4028.1245117
1.11,4028.1245117
1.11,4028.1245117
2.38,4950.3256836
1.27,7011.8691406
1.27,7011.8691406
1.27,7011.8691406
1.27,7011.8691406
1.27,7011.8691406
1.27,7011.8691406
1.48,4126.84375
1.48,4126.84375
1.48,4126.84375
23.06,1883.472168
5.08,5058.6538086
1.73,4182.3789062
1.73,4182.3789062
1.73,4182.3789062
1.73,4182.3789062
3.01,2318.5239258
3.01,2318.5239258
2.81,2603.8112793
1.89,2656.4350586
1.62,1982.1419678
0.03,7175.1230469
0.03,7175.1230469
0.03,7175.1230469
0.03,7175.1230469
0.03,7175.1230469
0.03,7175.1230469
1.5,2226.3044434
0.49,2315.9099121
0.94,2344.9482422
0.94,2344.9482422
0.58,3434.963623
0.58,3434.963623
0.58,3434.963623
0.58,3434.963623
0.58,3434.963623
1.14,3516.6203613
1.14,3516.6203613
1.44,5119.1987305
1.44,5119.1987305
3.18,4137.5
3.18,4137.5
0.87,5094.0078125
0.87,5094.0078125
0.93,5619.7919922
0.93,5619.7919922
0.79,4540.7460938
0.79,4540.7460938
0.79,4540.7460938
1.55,5667.2749023
1.55,5667.2749023
1.55,5667.2749023
4.15,2019.6710205
26.4,2318.9848633
14.19,2487.5300293
14.19,2487.5300293
14.19,2487.5300293
14.19,2487.5300293
14.19,2487.5300293
1.4,4992.7900391
1.4,4992.7900391
1.4,4992.7900391
76.15,2360.9956055
0.99,4139.9716797
0.99,4139.9716797
0.99,4139.9716797
0.99,4139.9716797
0.99,4139.9716797
0.99,4139.9716797
0.99,4139.9716797
22.97,2333.9680176
4.96,2475.2478027
4.96,2475.2478027
4.8,5345.5166016
4.8,5345.5166016
3.47,2362.0493164
1.37,2380.1228027
2.12,2102.6887207
2.12,2102.6887207
1.85,4301.8071289
0.64,4870.6479492
0.64,4870.6479492
0.64,4870.6479492
0.64,4870.6479492
2.13,5687.9599609
2.13,5687.9599609
2.13,5687.9599609
2.64,5076.8779297
2.64,5076.8779297
2.39,2802.345459
2.39,2802.345459
2.8,1922.2125244
3.21,2516.0966797
0.64,3654.1564941
0.64,3654.1564941
1.18,5730.3286133
0.88,3195.0446777
0.88,3195.0446777
0.97,4137.2880859
0.97,4137.2880859
2.74,4542.9023438
2.74,4542.9023438
2.74,4542.9023438
2.74,4542.9023438
1.16,3290.9196777
0.34,4602.4404297
0.34,4602.4404297
0.34,4602.4404297
0.34,4602.4404297
2.15,2056.3051758
2.15,2056.3051758
2.15,2056.3051758
0.64,4324.8964844
0.64,4324.8964844
0.64,4324.8964844
0.64,4324.8964844
0.64,4324.8964844
2.1,3437.3400879
0.48,4475.2329102
0.48,4475.2329102
0.48,4475.2329102
0.48,4475.2329102
0.48,4475.2329102
0.48,4475.2329102
44.75,2696.6975098
1.86,4118.5795898
1.86,4118.5795898
1.86,4118.5795898
29.94,2344.8317871
38.69,2238.2070312
2.81,3399.8244629
0.01,3933.3522949
0.01,3933.3522949
0.01,3933.3522949
50.69,2874.8208008
0.71,3087.7180176
2.57,2824.369873
39.23,2136.4299316
39.23,2136.4299316
44.3,2479.1877441
1.54,3951.270752
1.66,5457.8305664
3.06,3054.2041016
77.98,2262.0849609
85.06,2355.4436035
85.06,2355.4436035
85.06,2355.4436035
0.29,3884.395752
0.29,3884.395752
1.23,2458.6262207
1.23,2458.6262207
1.63,2240.6459961
0.42,6702.675293
0.42,6702.675293
0.42,6702.675293
0.42,6702.675293
0.42,6702.675293
0.42,6702.675293
0.99,2579.8806152
0.99,2579.8806152
5.18,2523.3044434
5.18,2523.3044434
0.68,4293.2241211
1.5,2025.8195801
1.5,2025.8195801
0.22,4214.8945312
0.22,4214.8945312
0.22,4214.8945312
0.85,4433.4291992
2.42,2820.3452148
2.12,3840.6408691
149.89,2791.6379395
16.55,4005.3066406
1.47,5406.3696289
1.47,5406.3696289
1.47,5406.3696289
1.47,5406.3696289
2.45,4944.8012695
2.45,4944.8012695
3.92,1982.3195801
0.32,1825.3560791
0.32,1825.3560791
0.92,1789.4200439
0.92,1789.4200439
0.92,1789.4200439
0.92,1789.4200439
0.92,1789.4200439
0.92,1789.4200439
0.92,1789.4200439
14.36,2565.3205566
14.36,2565.3205566
37.12,2264.8222656
37.12,2264.8222656
1.25,1923.6590576
1.02,4889.4360352
0.96,4214.9536133
0.97,4170.3076172
0.97,4170.3076172
0.97,4170.3076172
0.97,4170.3076172
0.97,4170.3076172
1.99,4578.1010742
1.99,4578.1010742
1.75,3448.3969727
2.19,2846.5144043
2.49,1935.3187256
0.36,4209.4282227
0.36,4209.4282227
27.71,2103.2436523
27.71,2103.2436523
27.71,2103.2436523
1.43,3801.3820801
1.41,3948.3374023
0.92,4162.8256836
0.92,4162.8256836
0.92,4162.8256836
0.92,4162.8256836
0.92,4162.8256836
22.57,2619.9836426
145.38,2527.4365234
145.38,2527.4365234
1.53,3524.1096191
18.77,2298.425293
1.54,1909.3448486
1.54,1909.3448486
1.54,1909.3448486
1.0,4657.1259766
1.0,4657.1259766
69.32,2310.6086426
0.12,4166.6376953
0.12,4166.6376953
0.12,4166.6376953
0.12,4166.6376953
2.89,2232.0270996
0.76,2826.6662598
0.76,2826.6662598
1.87,2268.0925293
2.69,2447.4313965
0.37,3066.5273438
0.37,3066.5273438
0.37,3066.5273438
2.47,3096.4199219
85.06,2355.4174805
21.95,1926.8175049
4.15,2021.5131836
2.43,1766.3601074
37.0,2222.8491211
169.7,2304.8535156
1.41,3496.9211426
1.41,3496.9211426
1.41,3496.9211426
41.02,2872.7385254
15.21,3823.6135254
69.35,2388.1933594
69.35,2388.1933594
40.03,2120.0666504
0.92,1859.6981201
0.92,1859.6981201
0.92,1859.6981201
0.92,1859.6981201
0.92,1859.6981201
0.92,1859.6981201
0.92,1859.6981201
0.95,1992.5424805
0.95,1992.5424805
0.39,4533.0317383
0.39,4533.0317383
0.39,4533.0317383
4.8,5553.3803711
4.8,5553.3803711
1.54,2649.6352539
1.57,4377.6572266
1.57,4377.6572266
0.95,5244.8916016
33.91,2871.5773926
0.01,3294.0351562
0.01,3294.0351562
0.01,3294.0351562
0.22,4347.1914062
0.22,4347.1914062
0.22,4347.1914062
0.22,4347.1914062
0.99,4062.989502
0.99,4062.989502
0.99,4062.989502
0.99,4062.989502
0.99,4062.989502
0.99,4062.989502
0.99,4062.989502
1.08,5003.3608398
37.93,2223.6447754
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
1.14,6032.640625
37.93,2225.0324707
37.93,2225.0324707
37.93,2225.0324707
37.93,2225.0324707
37.93,2225.0324707
28.57,2381.7600098
28.57,2381.7600098
1.44,5124.1337891
28.47,2419.8193359
0.64,1665.1416016
0.64,1665.1416016
0.64,1665.1416016
0.64,1665.1416016
2.5,5496.0854492
2.5,2398.614502
2.5,2398.614502
5.83,2901.3405762
5.83,2901.3405762
2.07,5902.2788086
2.07,5902.2788086
2.07,5902.2788086
37.41,2277.3879395
1.86,2742.8703613
1.7,4475.2324219
1.7,4475.2324219
0.48,4464.4316406
0.48,4464.4316406
0.48,4464.4316406
1.07,3356.3305664
1.07,3356.3305664
1.07,3356.3305664
0.58,3925.3723145
0.58,3925.3723145
0.58,3925.3723145
1.84,1963.7163086
1.84,1963.7163086
1.84,1963.7163086
1.84,1963.7163086
1.84,1963.7163086
1.84,1963.7163086
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
0.79,4276.0507812
2.43,4255.9130859
47.24,2874.2290039
77.78,2868.6691895
1.5,2276.1896973
0.91,2827.7001953
2.09,2615.6999512
2.09,2615.6999512
3.0,2606.3920898
1.26,2939.8654785
0.08,4289.5043945
1.07,4288.2822266
1.07,4288.2822266
1.07,4288.2822266
1.07,4288.2822266
1.03,4275.4882812
1.03,4275.4882812
1.03,4275.4882812
1.03,4275.4882812
1.03,4275.4882812
2.17,4561.887207
2.17,4561.887207
2.17,4561.887207
2.17,4561.887207
2.17,4561.887207
2.17,4561.887207
37.7,2782.2099609
37.7,2782.2099609
17.82,5975.3564453
0.17,3404.7937012
1.96,5675.0727539
1.96,5675.0727539
1.96,5675.0727539
1.96,5675.0727539
1.96,5675.0727539
1.96,5675.0727539
16.75,2224.5019531
16.75,2224.5019531
37.79,2973.0688477
38.26,3099.0515137
67.95,2427.9084473
0.36,3562.8144531
0.36,3562.8144531
0.36,3562.8144531
2.08,3314.7185059
2.08,3314.7185059
2.08,3314.7185059
1.7,3220.270752
31.89,2077.314209
2.08,3412.7963867
2.69,2403.5
2.69,2403.5
0.83,4451.5991211
2.74,4077.208252
3.18,5653.1264648
2.76,1827.848999
0.58,4875.6870117
0.58,4875.6870117
0.58,4875.6870117
3.52,5486.6738281
3.52,5486.6738281
84.89,2874.7026367
31.14,2682.5795898
29.94,2345.0957031
2.81,2807.5671387
0.18,4098.0297852
0.18,4098.0297852
65.3,2347.1066895
0.89,2905.3605957
22.99,1924.1206055
47.57,2874.2282715
47.57,2874.2282715
2.73,5510.7998047
2.73,5510.7998047
2.73,5510.7998047
2.24,4782.6816406
2.24,4782.6816406
2.77,4930.6235352
2.15,5078.4985352
1.03,3434.7436523
1.03,3434.7436523
1.03,3434.7436523
1.03,3434.7436523
1.03,3434.7436523
1.4,4285.6791992
1.7,2512.802002
0.71,2357.6391602
0.71,2357.6391602
31.29,2372.4750977
0.89,5254.9804688
3.21,4777.8237305
39.15,2637.2866211
28.63,2727.4526367
0.99,2359.1750488
0.99,2359.1750488
1.28,7799.6083984
1.28,7799.6083984
1.28,7799.6083984
1.0,2131.5187988
77.43,2263.7460938
2.46,6433.3950195
2.46,6433.3950195
2.1,4442.2861328
1.47,3524.064209
2.77,4895.7631836
2.77,4895.7631836
2.77,4895.7631836
0.4,6706.1357422
0.4,6706.1357422
0.4,6706.1357422
47.57,2874.2451172
0.64,2024.548584
0.64,2024.548584
0.64,2024.548584
68.3,2332.4553223
1.15,2278.142334
2.47,5612.8725586
0.77,2340.5422363
0.77,2340.5422363
2.77,4643.8554688
2.46,6305.0400391
2.46,6305.0400391
2.46,6305.0400391
2.46,6305.0400391
2.46,6305.0400391
68.12,2443.1799316
68.12,2443.1799316
68.12,2443.1799316
68.12,2443.1799316
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
0.77,4258.3144531
29.97,2390.5612793
29.97,2390.5612793
29.97,2390.5612793
29.97,2390.5612793
29.97,2390.5612793
29.97,2390.5612793
1.02,4440.5517578
1.02,4440.5517578
1.02,4440.5517578
1.16,4043.3261719
1.16,4043.3261719
1.28,2939.7497559
1.28,2939.7497559
0.57,4644.9462891
0.81,4190.1806641
0.81,4190.1806641
17.71,1966.8687744
1.75,3166.6169434
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
1.55,6265.9619141
2.52,2158.046875
1.33,3274.6826172
1.02,3072.7402344
1.02,3072.7402344
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
0.62,5046.0888672
2.18,2442.1337891
1.05,4257.1860352
1.25,2061.3510742
2.18,5765.1079102
2.18,5765.1079102
2.18,5765.1079102
2.18,5765.1079102
1.99,4089.3886719
150.87,2830.2446289
27.94,2205.8337402
3.54,4280.3798828
1.45,4508.0463867
30.25,2531.0961914
30.25,2531.0961914
30.25,2531.0961914
0.45,4647.1552734
2.46,2830.2104492
2.46,2830.2104492
18.72,2348.0739746
18.72,2348.0739746
13.84,5295.9003906
1.6,5349.8510742
17.44,2030.6439209
17.44,2030.6439209
1.91,2708.1943359
1.91,2708.1943359
0.96,4137.1894531
2.16,4015.4169922
2.16,4015.4169922
0.84,4263.4985352
0.84,4263.4985352
0.84,4263.4985352
0.84,4263.4985352
0.84,4263.4985352
3.62,3060.4716797
3.62,3060.4716797
3.62,3060.4716797
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
28.23,2396.5288086
16.57,5699.0966797
2.99,2589.199707
2.99,2589.199707
1.21,4214.0869141
1.21,4214.0869141
1.39,2377.0795898
1.47,5479.1748047
3.43,2217.7658691
3.43,2217.7658691
3.43,2217.7658691
0.26,4262.8647461
2.7,4793.2705078
1.76,2127.9775391
68.3,2336.4526367
68.3,2336.4526367
68.3,2336.4526367
0.85,3955.5974121
0.85,3955.5974121
0.85,3955.5974121
1.03,3446.1218262
1.03,3471.5124512
1.03,3471.5124512
5.64,1682.1330566
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.62,4466.1591797
0.41,3426.2814941
0.84,4863.9311523
2.44,4917.9614258
2.44,4917.9614258
1.75,3217.6096191
2.07,3741.1618652
0.83,2263.8811035
1.63,2228.5825195
65.3,2348.980957
1.12,3597.0571289
3.65,2473.2390137
2.23,3211.1711426
0.34,3078.5449219
0.34,3078.5449219
0.34,3078.5449219
1.9,2708.1103516
1.9,2708.1103516
1.9,2708.1103516
37.71,2570.6516113
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
0.52,4252.3139648
2.87,4959.0341797
1.56,3055.0705566
70.9,2549.1003418
0.58,4504.9291992
2.89,2340.5874023
2.38,3162.2541504
1.9,4437.152832
69.84,2389.6008301
69.84,2389.6008301
69.84,2389.6008301
5.07,2565.3071289
2.38,2563.4768066
20.19,1811.3776855
1.75,2219.4941406
0.31,1992.6967773
0.31,1992.6967773
1.0,2078.9904785
0.99,7160.734375
0.99,7160.734375
0.99,7160.734375
0.99,7160.734375
